epoch,step,test_loss,train_loss
0,49,,0.09285137802362442
0,99,,0.07005566358566284
0,149,,0.10249782353639603
0,199,,0.12165123224258423
0,249,,0.08568055927753448
0,299,,0.10407116264104843
0,349,,0.10353029519319534
0,399,,0.07827746868133545
0,449,,0.06777652353048325
0,499,,0.09660805761814117
0,549,,0.06171127408742905
0,599,,0.0792289674282074
0,649,,0.09691537171602249
0,699,,0.07741726189851761
0,749,,0.09624704718589783
0,799,,0.12318775057792664
0,849,,0.0824236273765564
0,899,,0.046839725226163864
0,949,,0.08411236107349396
0,999,,0.12115630507469177
0,1049,,0.1154632568359375
0,1099,,0.08948249369859695
0,1149,,0.08481383323669434
0,1199,,0.05993054062128067
0,1249,,0.08380987495183945
0,1299,,0.12084236741065979
0,1349,,0.07336077094078064
0,1399,,0.07110235840082169
0,1449,,0.07806715369224548
0,1499,,0.09974029660224915
0,1549,,0.11099089682102203
0,1599,,0.0789736956357956
0,1649,,0.0805308073759079
0,1699,,0.06963947415351868
0,1749,,0.10980670154094696
0,1799,,0.07539685070514679
0,1849,,0.09003260731697083
1,1899,,0.12567058205604553
1,1949,,0.1267165094614029
1,1999,,0.07661861926317215
1,2049,,0.07439140230417252
1,2099,,0.0867835283279419
1,2149,,0.093051977455616
1,2199,,0.07664168626070023
1,2249,,0.060426872223615646
1,2299,,0.09044476598501205
1,2349,,0.08113473653793335
1,2399,,0.0820477157831192
1,2449,,0.09847503900527954
1,2499,,0.07820078730583191
1,2549,,0.07615429162979126
1,2599,,0.08039674162864685
1,2649,,0.09190694987773895
1,2699,,0.07409825921058655
1,2749,,0.11320760846138
1,2799,,0.09066267311573029
1,2849,,0.12041109800338745
1,2899,,0.0752711296081543
1,2949,,0.09481793642044067
1,2999,,0.07938036322593689
1,3049,,0.07152951508760452
1,3099,,0.08713357150554657
1,3149,,0.08059048652648926
1,3199,,0.07813271880149841
1,3249,,0.08282561600208282
1,3299,,0.09121038019657135
1,3349,,0.08771093189716339
1,3399,,0.10680059343576431
1,3449,,0.06454458087682724
1,3499,,0.08637501299381256
1,3549,,0.08223599940538406
1,3599,,0.11496038734912872
1,3649,,0.10063964128494263
1,3699,,0.08057105541229248
1,3749,,0.04859916865825653
2,3799,,0.07522177696228027
2,3849,,0.09636449813842773
2,3899,,0.085692398250103
2,3949,,0.07790689170360565
2,3999,,0.13204039633274078
2,4049,,0.10609398782253265
2,4099,,0.09179369360208511
2,4149,,0.1013793870806694
2,4199,,0.10323087871074677
2,4249,,0.11044777929782867
2,4299,,0.05629758909344673
2,4349,,0.08194924890995026
2,4399,,0.07731442153453827
2,4449,,0.0624886117875576
2,4499,,0.09436779469251633
2,4549,,0.10639598220586777
2,4599,,0.10251981019973755
2,4649,,0.0904938206076622
2,4699,,0.08107329905033112
2,4749,,0.055777132511138916
2,4799,,0.07171829789876938
2,4849,,0.07835862785577774
2,4899,,0.0892009511590004
2,4949,,0.10502321273088455
2,4999,,0.11004284769296646
2,5049,,0.08128142356872559
2,5099,,0.059718310832977295
2,5149,,0.050336502492427826
2,5199,,0.07168424129486084
2,5249,,0.07056482881307602
2,5299,,0.09568248689174652
2,5349,,0.07877475023269653
2,5399,,0.08012567460536957
2,5449,,0.08284787833690643
2,5499,,0.0982370525598526
2,5549,,0.10773976147174835
2,5599,,0.07541557401418686
3,5649,,0.05898788571357727
3,5699,,0.08225967735052109
3,5749,,0.09993123263120651
3,5799,,0.08145924657583237
3,5849,,0.07757288217544556
3,5899,,0.05615398660302162
3,5949,,0.07151546329259872
3,5999,,0.08784255385398865
3,6049,,0.0837097093462944
3,6099,,0.06008751317858696
3,6149,,0.09586455672979355
3,6199,,0.06575055420398712
3,6249,,0.07610560953617096
3,6299,,0.09296971559524536
3,6349,,0.09495455026626587
3,6399,,0.08183478564023972
3,6449,,0.08732064068317413
3,6499,,0.07588287442922592
3,6549,,0.09714294224977493
3,6599,,0.08093532919883728
3,6649,,0.0876702070236206
3,6699,,0.0973854511976242
3,6749,,0.06026286631822586
3,6799,,0.09134669601917267
3,6849,,0.1012493446469307
3,6899,,0.11304178088903427
3,6949,,0.07909557223320007
3,6999,,0.08229494839906693
3,7049,,0.0781770795583725
3,7099,,0.09865313023328781
3,7149,,0.09842775017023087
3,7199,,0.09444473683834076
3,7249,,0.061761077493429184
3,7299,,0.09020589292049408
3,7349,,0.08270756900310516
3,7399,,0.07810918986797333
