epoch,step,test_loss,train_loss,val_loss
0,49,,1.1968072652816772,
0,99,,1.9568097591400146,
0,149,,2.158485174179077,
0,199,,1.5581669807434082,
0,249,,1.0302612781524658,
0,299,,1.6077922582626343,
0,349,,2.3990230560302734,
0,399,,1.1056268215179443,
0,449,,1.1787731647491455,
0,499,,1.8482152223587036,
0,549,,1.012744665145874,
0,599,,1.4992079734802246,
0,649,,1.2236096858978271,
0,699,,1.106303095817566,
0,749,,1.0058903694152832,
0,799,,1.617020606994629,
0,849,,0.6872296333312988,
0,899,,0.9262799024581909,
0,949,,1.4875720739364624,
0,999,,1.1983156204223633,
0,1049,,1.179012656211853,
0,1099,,1.010073184967041,
0,1149,,0.3332518935203552,
0,1199,,2.155324935913086,
0,1249,,1.9100563526153564,
0,1299,,1.1466809511184692,
0,1349,,0.7632956504821777,
0,1399,,1.3940969705581665,
0,1449,,1.2725787162780762,
0,1499,,1.393173336982727,
0,1549,,0.8113870620727539,
0,1599,,2.2346203327178955,
0,1649,,1.5727628469467163,
0,1699,,2.1456680297851562,
0,1749,,1.2059228420257568,
0,1799,,1.9958419799804688,
0,1849,,1.2651755809783936,
0,1874,,,1.4482136964797974
1,1899,,1.3358372449874878,
1,1949,,1.7542365789413452,
1,1999,,1.1798738241195679,
1,2049,,1.1165587902069092,
1,2099,,2.0616235733032227,
1,2149,,1.3019037246704102,
1,2199,,0.3259412348270416,
1,2249,,0.9231334924697876,
1,2299,,1.6451913118362427,
1,2349,,1.543485403060913,
1,2399,,1.0171188116073608,
1,2449,,1.0055946111679077,
1,2499,,1.795242190361023,
1,2549,,1.6756526231765747,
1,2599,,1.6550848484039307,
1,2649,,1.2073067426681519,
1,2699,,1.7272026538848877,
1,2749,,0.973048985004425,
1,2799,,1.0050389766693115,
1,2849,,1.2072901725769043,
1,2899,,1.1669855117797852,
1,2949,,0.6818814873695374,
1,2999,,0.8438036441802979,
1,3049,,0.906801164150238,
1,3099,,1.237412452697754,
1,3149,,1.857457160949707,
1,3199,,1.7580742835998535,
1,3249,,2.9361519813537598,
1,3299,,1.680785894393921,
1,3349,,2.50589656829834,
1,3399,,0.8539445400238037,
1,3449,,1.0969918966293335,
1,3499,,1.7370158433914185,
1,3549,,1.554053783416748,
1,3599,,0.79378741979599,
1,3649,,1.4351516962051392,
1,3699,,1.275459885597229,
1,3749,,1.237149715423584,
1,3749,,,1.447861909866333
2,3799,,1.1972739696502686,
2,3849,,1.9571751356124878,
2,3899,,2.158384323120117,
2,3949,,1.5584499835968018,
2,3999,,1.030312180519104,
2,4049,,1.6077854633331299,
2,4099,,2.4000658988952637,
2,4149,,1.1055620908737183,
2,4199,,1.1788313388824463,
2,4249,,1.8471232652664185,
2,4299,,1.0113543272018433,
2,4349,,1.5001142024993896,
2,4399,,1.2233585119247437,
2,4449,,1.1068090200424194,
2,4499,,1.006754755973816,
2,4549,,1.6172378063201904,
2,4599,,0.6862990856170654,
2,4649,,0.9263216853141785,
2,4699,,1.488308310508728,
2,4749,,1.1973817348480225,
2,4799,,1.1790486574172974,
2,4849,,1.009570598602295,
2,4899,,0.33313676714897156,
2,4949,,2.1558284759521484,
2,4999,,1.9097827672958374,
2,5049,,1.1465637683868408,
2,5099,,0.7631512880325317,
2,5149,,1.39253830909729,
2,5199,,1.2725083827972412,
2,5249,,1.3928582668304443,
2,5299,,0.8117650747299194,
2,5349,,2.2321910858154297,
2,5399,,1.5727248191833496,
2,5449,,2.1453444957733154,
2,5499,,1.2042690515518188,
2,5549,,1.9960583448410034,
2,5599,,1.265058994293213,
2,5624,,,1.4475693702697754
3,5649,,1.33549964427948,
3,5699,,1.7542835474014282,
3,5749,,1.179227352142334,
