epoch,step,test_loss,train_loss,val_loss
0,49,,inf,
0,99,,nan,
0,149,,nan,
0,199,,nan,
0,249,,nan,
0,299,,nan,
0,349,,nan,
0,399,,nan,
0,449,,nan,
0,499,,nan,
0,549,,nan,
0,599,,nan,
0,649,,nan,
0,699,,nan,
0,749,,nan,
0,799,,nan,
0,849,,nan,
0,899,,nan,
0,949,,nan,
0,999,,nan,
0,1049,,nan,
0,1099,,nan,
0,1149,,nan,
0,1199,,nan,
0,1249,,nan,
0,1299,,nan,
0,1349,,nan,
0,1399,,nan,
0,1449,,nan,
0,1499,,nan,
0,1549,,nan,
0,1599,,nan,
0,1649,,nan,
0,1699,,nan,
0,1749,,nan,
0,1799,,nan,
0,1849,,nan,
0,1874,,,nan
1,1899,,nan,
1,1949,,nan,
1,1999,,nan,
1,2049,,nan,
1,2099,,nan,
1,2149,,nan,
1,2199,,nan,
1,2249,,nan,
1,2299,,nan,
1,2349,,nan,
1,2399,,nan,
1,2449,,nan,
1,2499,,nan,
1,2549,,nan,
1,2599,,nan,
1,2649,,nan,
1,2699,,nan,
1,2749,,nan,
1,2799,,nan,
1,2849,,nan,
1,2899,,nan,
1,2949,,nan,
1,2999,,nan,
1,3049,,nan,
1,3099,,nan,
1,3149,,nan,
1,3199,,nan,
1,3249,,nan,
1,3299,,nan,
1,3349,,nan,
1,3399,,nan,
1,3449,,nan,
1,3499,,nan,
1,3549,,nan,
1,3599,,nan,
1,3649,,nan,
1,3699,,nan,
1,3749,,nan,
1,3749,,,nan
2,3799,,nan,
2,3849,,nan,
2,3899,,nan,
2,3949,,nan,
2,3999,,nan,
2,4049,,nan,
2,4099,,nan,
2,4149,,nan,
2,4199,,nan,
2,4249,,nan,
2,4299,,nan,
2,4349,,nan,
2,4399,,nan,
2,4449,,nan,
2,4499,,nan,
2,4549,,nan,
2,4599,,nan,
2,4649,,nan,
2,4699,,nan,
2,4749,,nan,
2,4799,,nan,
2,4849,,nan,
2,4899,,nan,
2,4949,,nan,
2,4999,,nan,
2,5049,,nan,
2,5099,,nan,
2,5149,,nan,
2,5199,,nan,
2,5249,,nan,
2,5299,,nan,
2,5349,,nan,
2,5399,,nan,
2,5449,,nan,
2,5499,,nan,
2,5549,,nan,
2,5599,,nan,
2,5624,,,nan
3,5649,,nan,
3,5699,,nan,
3,5749,,nan,
3,5799,,nan,
3,5849,,nan,
3,5899,,nan,
3,5949,,nan,
3,5999,,nan,
3,6049,,nan,
3,6099,,nan,
3,6149,,nan,
3,6199,,nan,
3,6249,,nan,
3,6299,,nan,
3,6349,,nan,
3,6399,,nan,
3,6449,,nan,
3,6499,,nan,
3,6549,,nan,
3,6599,,nan,
3,6649,,nan,
3,6699,,nan,
3,6749,,nan,
3,6799,,nan,
3,6849,,nan,
3,6899,,nan,
3,6949,,nan,
3,6999,,nan,
3,7049,,nan,
3,7099,,nan,
3,7149,,nan,
3,7199,,nan,
3,7249,,nan,
3,7299,,nan,
3,7349,,nan,
3,7399,,nan,
3,7449,,nan,
3,7499,,nan,
3,7499,,,nan
4,7549,,nan,
4,7599,,nan,
4,7649,,nan,
4,7699,,nan,
4,7749,,nan,
4,7799,,nan,
4,7849,,nan,
4,7899,,nan,
4,7949,,nan,
4,7999,,nan,
4,8049,,nan,
4,8099,,nan,
4,8149,,nan,
4,8199,,nan,
4,8249,,nan,
4,8299,,nan,
4,8349,,nan,
4,8399,,nan,
4,8449,,nan,
4,8499,,nan,
4,8549,,nan,
4,8599,,nan,
4,8649,,nan,
4,8699,,nan,
4,8749,,nan,
4,8799,,nan,
4,8849,,nan,
4,8899,,nan,
4,8949,,nan,
4,8999,,nan,
4,9049,,nan,
4,9099,,nan,
4,9149,,nan,
4,9199,,nan,
4,9249,,nan,
4,9299,,nan,
4,9349,,nan,
4,9374,,,nan
5,9399,,nan,
5,9449,,nan,
5,9499,,nan,
5,9549,,nan,
5,9599,,nan,
5,9649,,nan,
5,9699,,nan,
5,9749,,nan,
5,9799,,nan,
5,9849,,nan,
5,9899,,nan,
5,9949,,nan,
5,9999,,nan,
5,10049,,nan,
5,10099,,nan,
5,10149,,nan,
5,10199,,nan,
5,10249,,nan,
5,10299,,nan,
5,10349,,nan,
5,10399,,nan,
5,10449,,nan,
5,10499,,nan,
5,10549,,nan,
5,10599,,nan,
5,10649,,nan,
5,10699,,nan,
5,10749,,nan,
5,10799,,nan,
5,10849,,nan,
5,10899,,nan,
5,10949,,nan,
5,10999,,nan,
5,11049,,nan,
5,11099,,nan,
5,11149,,nan,
5,11199,,nan,
5,11249,,nan,
5,11249,,,nan
6,11299,,nan,
6,11349,,nan,
6,11399,,nan,
6,11449,,nan,
6,11499,,nan,
6,11549,,nan,
6,11599,,nan,
6,11649,,nan,
6,11699,,nan,
6,11749,,nan,
6,11799,,nan,
6,11849,,nan,
6,11899,,nan,
6,11949,,nan,
6,11999,,nan,
6,12049,,nan,
6,12099,,nan,
6,12149,,nan,
6,12199,,nan,
6,12249,,nan,
6,12299,,nan,
6,12349,,nan,
6,12399,,nan,
6,12449,,nan,
6,12499,,nan,
6,12549,,nan,
6,12599,,nan,
6,12649,,nan,
6,12699,,nan,
6,12749,,nan,
6,12799,,nan,
6,12849,,nan,
6,12899,,nan,
6,12949,,nan,
6,12999,,nan,
6,13049,,nan,
6,13099,,nan,
6,13124,,,nan
7,13149,,nan,
7,13199,,nan,
7,13249,,nan,
7,13299,,nan,
7,13349,,nan,
7,13399,,nan,
7,13449,,nan,
7,13499,,nan,
7,13549,,nan,
7,13599,,nan,
7,13649,,nan,
7,13699,,nan,
7,13749,,nan,
7,13799,,nan,
7,13849,,nan,
7,13899,,nan,
7,13949,,nan,
7,13999,,nan,
7,14049,,nan,
7,14099,,nan,
7,14149,,nan,
7,14199,,nan,
7,14249,,nan,
7,14299,,nan,
7,14349,,nan,
7,14399,,nan,
7,14449,,nan,
7,14499,,nan,
7,14549,,nan,
7,14599,,nan,
7,14649,,nan,
7,14699,,nan,
7,14749,,nan,
7,14799,,nan,
7,14849,,nan,
7,14899,,nan,
7,14949,,nan,
7,14999,,nan,
7,14999,,,nan
8,15049,,nan,
8,15099,,nan,
8,15149,,nan,
8,15199,,nan,
8,15249,,nan,
8,15299,,nan,
8,15349,,nan,
8,15399,,nan,
8,15449,,nan,
8,15499,,nan,
8,15549,,nan,
8,15599,,nan,
8,15649,,nan,
8,15699,,nan,
8,15749,,nan,
8,15799,,nan,
8,15849,,nan,
8,15899,,nan,
8,15949,,nan,
8,15999,,nan,
8,16049,,nan,
8,16099,,nan,
8,16149,,nan,
8,16199,,nan,
8,16249,,nan,
8,16299,,nan,
8,16349,,nan,
8,16399,,nan,
8,16449,,nan,
8,16499,,nan,
8,16549,,nan,
8,16599,,nan,
8,16649,,nan,
8,16699,,nan,
8,16749,,nan,
8,16799,,nan,
8,16849,,nan,
8,16874,,,nan
9,16899,,nan,
9,16949,,nan,
9,16999,,nan,
9,17049,,nan,
9,17099,,nan,
