epoch,step,test_loss,train_loss,val_loss
0,49,,0.10058024525642395,
0,99,,0.11010181158781052,
0,149,,0.09062839299440384,
0,199,,0.0872109904885292,
0,249,,0.09250126779079437,
0,299,,0.10257955640554428,
0,349,,0.07618871331214905,
0,399,,0.10420958697795868,
0,449,,0.08030427992343903,
0,499,,0.07607889175415039,
0,549,,0.0686076357960701,
0,599,,0.09650905430316925,
0,649,,0.09689284861087799,
0,699,,0.08718572556972504,
0,749,,0.06390919536352158,
0,799,,0.0845780074596405,
0,849,,0.092298224568367,
0,899,,0.07223452627658844,
0,949,,0.12488099187612534,
0,999,,0.05169050395488739,
0,1049,,0.09253054112195969,
0,1099,,0.11495306342840195,
0,1149,,0.08398257195949554,
0,1199,,0.11600016057491302,
0,1249,,0.09870879352092743,
0,1299,,0.08549930900335312,
0,1349,,0.11305663734674454,
0,1399,,0.084400475025177,
0,1449,,0.11902502924203873,
0,1499,,0.07011744379997253,
0,1549,,0.08498524129390717,
0,1599,,0.09446994215250015,
0,1649,,0.09131710231304169,
0,1699,,0.06490087509155273,
0,1749,,0.07375603169202805,
0,1799,,0.06392543017864227,
0,1849,,0.07170924544334412,
0,1874,,,0.08362064510583878
1,1899,,0.09971050173044205,
1,1949,,0.10127867758274078,
1,1999,,0.0743790715932846,
1,2049,,0.09229174256324768,
1,2099,,0.11379069834947586,
1,2149,,0.09305492788553238,
1,2199,,0.11192850023508072,
1,2249,,0.09326992183923721,
1,2299,,0.07535400986671448,
1,2349,,0.07491317391395569,
1,2399,,0.08829405903816223,
1,2449,,0.07758471369743347,
1,2499,,0.11112262308597565,
1,2549,,0.0862891897559166,
1,2599,,0.07293645292520523,
1,2649,,0.06601539999246597,
1,2699,,0.08269934356212616,
1,2749,,0.10838373750448227,
1,2799,,0.07033053040504456,
1,2849,,0.09332188963890076,
1,2899,,0.0805576741695404,
1,2949,,0.04886958748102188,
1,2999,,0.09772032499313354,
1,3049,,0.08329116553068161,
1,3099,,0.09618492424488068,
1,3149,,0.05326811969280243,
1,3199,,0.05165473744273186,
1,3249,,0.09980368614196777,
1,3299,,0.0904381275177002,
1,3349,,0.08632887899875641,
1,3399,,0.07665443420410156,
1,3449,,0.10908035188913345,
1,3499,,0.08286916464567184,
1,3549,,0.07327552139759064,
1,3599,,0.09127708524465561,
1,3649,,0.04871357977390289,
1,3699,,0.06659971177577972,
1,3749,,0.07767662405967712,
1,3749,,,0.08314993977546692
2,3799,,0.08865733444690704,
2,3849,,0.10764488577842712,
2,3899,,0.0928255245089531,
2,3949,,0.08631382137537003,
2,3999,,0.09215332567691803,
2,4049,,0.0994686484336853,
2,4099,,0.07517319917678833,
2,4149,,0.10010422021150589,
2,4199,,0.0793970376253128,
2,4249,,0.07459060102701187,
2,4299,,0.06813915073871613,
2,4349,,0.09502306580543518,
2,4399,,0.09622129797935486,
2,4449,,0.08551532030105591,
2,4499,,0.0643080547451973,
2,4549,,0.08358372747898102,
2,4599,,0.09205342829227448,
2,4649,,0.07230111956596375,
2,4699,,0.12593208253383636,
2,4749,,0.05278974026441574,
2,4799,,0.09229571372270584,
2,4849,,0.11446569859981537,
2,4899,,0.08378756791353226,
2,4949,,0.11554508656263351,
2,4999,,0.0980430319905281,
2,5049,,0.085607148706913,
2,5099,,0.11248013377189636,
2,5149,,0.08423575013875961,
2,5199,,0.11870462447404861,
2,5249,,0.06997992843389511,
2,5299,,0.08475060760974884,
2,5349,,0.09420986473560333,
2,5399,,0.09123726934194565,
2,5449,,0.06476706266403198,
2,5499,,0.07495961338281631,
2,5549,,0.06382493674755096,
2,5599,,0.07165058702230453,
2,5624,,,0.08252676576375961
3,5649,,0.09975284337997437,
3,5699,,0.10108563303947449,
3,5749,,0.07431330531835556,
3,5799,,0.09224767982959747,
3,5849,,0.11371558904647827,
3,5899,,0.09283620864152908,
3,5949,,0.11184242367744446,
3,5999,,0.09302441775798798,
3,6049,,0.07528410851955414,
3,6099,,0.07490801811218262,
3,6149,,0.08823146671056747,
3,6199,,0.07745826244354248,
3,6249,,0.11105180531740189,
3,6299,,0.08627758175134659,
3,6349,,0.07289248704910278,
3,6399,,0.06600973755121231,
3,6449,,0.08275989443063736,
3,6499,,0.10818959027528763,
3,6549,,0.07025323808193207,
3,6599,,0.09329795837402344,
3,6649,,0.08051647245883942,
3,6699,,0.048842914402484894,
3,6749,,0.09773578494787216,
3,6799,,0.08335041254758835,
3,6849,,0.09613072127103806,
3,6899,,0.05345132574439049,
3,6949,,0.051519379019737244,
3,6999,,0.0996837168931961,
3,7049,,0.09040924161672592,
3,7099,,0.08627420663833618,
3,7149,,0.07651460915803909,
3,7199,,0.1089317575097084,
3,7249,,0.08289998769760132,
3,7299,,0.0732681155204773,
3,7349,,0.09103865921497345,
3,7399,,0.048709526658058167,
3,7449,,0.06672273576259613,
3,7499,,0.07779129594564438,
3,7499,,,0.08195087313652039
4,7549,,0.08856929838657379,
4,7599,,0.10739454627037048,
4,7649,,0.09243103116750717,
4,7699,,0.08631207793951035,
4,7749,,0.09241122007369995,
4,7799,,0.09937547147274017,
4,7849,,0.07512001693248749,
4,7899,,0.0995851680636406,
4,7949,,0.07927945256233215,
