epoch,step,test_loss,train_loss
0,49,,0.10712836682796478
0,99,,0.09145936369895935
0,149,,0.0982573851943016
0,199,,0.07046939432621002
0,249,,0.08703754097223282
0,299,,0.06320565193891525
0,349,,0.08751236647367477
0,399,,0.09325340390205383
0,449,,0.09782274812459946
0,499,,0.0658680647611618
0,549,,0.10926922410726547
0,599,,0.10403385013341904
0,649,,0.07209775596857071
0,699,,0.09410557150840759
0,749,,0.08851287513971329
0,799,,0.06781206279993057
0,849,,0.10203484445810318
0,899,,0.07633930444717407
0,949,,0.07628827542066574
0,999,,0.09645345062017441
0,1049,,0.09598047286272049
0,1099,,0.12883900105953217
0,1149,,0.09175564348697662
0,1199,,0.09285055100917816
0,1249,,0.09089376777410507
0,1299,,0.0921705886721611
0,1349,,0.09556430578231812
0,1399,,0.0874626561999321
0,1449,,0.07004966586828232
0,1499,,0.10102555900812149
0,1549,,0.09349001199007034
0,1599,,0.10339545458555222
0,1649,,0.10238373279571533
0,1699,,0.07411663979291916
0,1749,,0.05601520091295242
0,1799,,0.07571390271186829
0,1849,,0.0546385683119297
1,1899,,0.11666315793991089
1,1949,,0.09340158849954605
1,1999,,0.07117926329374313
1,2049,,0.1199006736278534
1,2099,,0.0813993290066719
1,2149,,0.07600107043981552
1,2199,,0.07400960475206375
1,2249,,0.07562405616044998
1,2299,,0.10624364018440247
1,2349,,0.08768083900213242
1,2399,,0.09601674973964691
1,2449,,0.10487255454063416
1,2499,,0.08805340528488159
1,2549,,0.06531810760498047
1,2599,,0.07358366250991821
1,2649,,0.061161816120147705
1,2699,,0.11791176348924637
1,2749,,0.07209610193967819
1,2799,,0.08540956676006317
1,2849,,0.09178145974874496
1,2899,,0.09794627130031586
1,2949,,0.10311978310346603
1,2999,,0.0921466052532196
1,3049,,0.09661315381526947
1,3099,,0.0625239908695221
1,3149,,0.07809264212846756
1,3199,,0.09122177958488464
1,3249,,0.10015509277582169
1,3299,,0.08712556958198547
1,3349,,0.09493401646614075
1,3399,,0.07229152321815491
1,3449,,0.09178273379802704
1,3499,,0.09691731631755829
1,3530,0.07679539173841476,
