epoch,step,test_loss,train_loss
0,49,,0.10779324918985367
0,99,,0.06746470928192139
0,149,,0.07694334536790848
0,199,,0.11334584653377533
0,249,,0.09352463483810425
0,299,,0.07322534918785095
0,349,,0.07871601730585098
0,399,,0.10146661847829819
0,449,,0.09644672274589539
0,499,,0.04897548630833626
0,549,,0.1057068258523941
0,599,,0.10370293259620667
0,649,,0.09963632375001907
0,699,,0.05414378643035889
0,749,,0.05653010308742523
0,799,,0.08392560482025146
0,849,,0.0701226145029068
0,899,,0.07616018503904343
0,949,,0.0868479534983635
0,999,,0.09857989847660065
0,1049,,0.07796232402324677
0,1099,,0.10133002698421478
0,1149,,0.09958257526159286
0,1199,,0.09937776625156403
0,1249,,0.07762233167886734
0,1299,,0.06495489180088043
0,1349,,0.07035230845212936
0,1399,,0.1177625060081482
0,1449,,0.07736330479383469
0,1499,,0.10641079396009445
0,1549,,0.08654698729515076
0,1599,,0.08019840717315674
0,1649,,0.08092911541461945
0,1699,,0.09111861139535904
0,1749,,0.07655467092990875
0,1799,,0.0915977954864502
0,1849,,0.0970955565571785
1,1899,,0.10666566342115402
1,1949,,0.08794771134853363
1,1999,,0.08623166382312775
1,2049,,0.07709604501724243
1,2099,,0.06298275291919708
1,2149,,0.08618974685668945
1,2199,,0.0862375795841217
1,2249,,0.08293872326612473
1,2299,,0.08788247406482697
1,2349,,0.10003616660833359
1,2399,,0.05997602641582489
1,2449,,0.12907469272613525
1,2499,,0.08775655925273895
1,2549,,0.11156902462244034
1,2599,,0.09038762748241425
1,2649,,0.09562994539737701
1,2699,,0.10885800421237946
1,2749,,0.07071558386087418
1,2799,,0.07185458391904831
1,2849,,0.07004989683628082
1,2899,,0.06853796541690826
1,2949,,0.10474243760108948
1,2999,,0.0639948695898056
1,3049,,0.11572100967168808
1,3099,,0.09656869620084763
1,3149,,0.07819496840238571
1,3199,,0.09193713217973709
1,3249,,0.1182921901345253
1,3299,,0.06816107779741287
1,3349,,0.09507262706756592
1,3399,,0.07646459341049194
1,3449,,0.08918536454439163
1,3499,,0.09524106979370117
1,3549,,0.09223904460668564
1,3599,,0.09201455116271973
1,3649,,0.07502491027116776
1,3699,,0.08314457535743713
1,3749,,0.08484740555286407
2,3799,,0.10052123665809631
2,3849,,0.11400237679481506
2,3899,,0.09324272722005844
2,3949,,0.06129799783229828
2,3999,,0.087057925760746
2,4049,,0.05422298237681389
2,4099,,0.09984894096851349
2,4149,,0.07099149376153946
2,4199,,0.08120527863502502
2,4249,,0.08495794981718063
2,4299,,0.08837562054395676
2,4349,,0.06877772510051727
2,4399,,0.10871482640504837
2,4449,,0.07971137017011642
2,4499,,0.05576839670538902
2,4549,,0.0986568033695221
2,4599,,0.1011350229382515
2,4649,,0.08961138129234314
2,4699,,0.07516700774431229
2,4749,,0.09697118401527405
2,4799,,0.08508409559726715
2,4849,,0.07088152319192886
2,4899,,0.07102913409471512
2,4949,,0.06893987953662872
2,4999,,0.08665116876363754
2,5049,,0.08185063302516937
2,5099,,0.08291518688201904
2,5149,,0.06751277297735214
2,5199,,0.0776437371969223
2,5249,,0.09040988236665726
2,5299,,0.08776926249265671
2,5349,,0.07242037355899811
2,5399,,0.10679509490728378
2,5449,,0.1024184599518776
2,5499,,0.09270204603672028
2,5549,,0.08856198936700821
2,5599,,0.074101522564888
3,5649,,0.07171794772148132
3,5699,,0.08184342086315155
3,5749,,0.084724560379982
3,5799,,0.12211870402097702
3,5849,,0.10997748374938965
3,5899,,0.07816897332668304
3,5949,,0.09872149676084518
3,5999,,0.09217355400323868
3,6049,,0.1080336719751358
3,6099,,0.08644165098667145
3,6149,,0.09663676470518112
3,6199,,0.09314222633838654
3,6249,,0.08131974190473557
3,6299,,0.07130566239356995
3,6349,,0.08727778494358063
3,6399,,0.06731772422790527
3,6449,,0.07081766426563263
3,6499,,0.07800742238759995
3,6549,,0.07132462412118912
3,6599,,0.10367285460233688
3,6649,,0.10264793783426285
3,6699,,0.08768265694379807
3,6749,,0.07692717760801315
3,6799,,0.07425049692392349
3,6849,,0.06878882646560669
3,6899,,0.07433793693780899
3,6949,,0.08815261721611023
3,6999,,0.07206269353628159
3,7049,,0.10239299386739731
3,7099,,0.08326727151870728
3,7149,,0.085166797041893
3,7199,,0.06996031850576401
3,7249,,0.09843090176582336
3,7299,,0.06738044321537018
3,7349,,0.06405537575483322
3,7399,,0.1027606725692749
3,7449,,0.0512164831161499
3,7499,,0.07266916334629059
4,7549,,0.09160897135734558
4,7599,,0.09367245435714722
4,7649,,0.07666338235139847
4,7699,,0.07875031232833862
4,7749,,0.08626233786344528
4,7799,,0.09151908755302429
4,7849,,0.07720824331045151
4,7899,,0.08222726732492447
4,7949,,0.06883647292852402
4,7999,,0.08584675192832947
4,8049,,0.08224144577980042
4,8099,,0.0982670709490776
4,8149,,0.08963192254304886
4,8199,,0.08416204899549484
4,8249,,0.08532353490591049
4,8299,,0.08344317972660065
4,8349,,0.09350521117448807
4,8399,,0.10531346499919891
4,8449,,0.08596424758434296
4,8499,,0.08405687659978867
4,8549,,0.08031349629163742
4,8599,,0.10211479663848877
4,8649,,0.09538348764181137
4,8699,,0.07290086150169373
4,8749,,0.0951470360159874
4,8799,,0.08515727519989014
4,8849,,0.1278105527162552
4,8899,,0.08407686650753021
4,8949,,0.06856942921876907
4,8999,,0.0754181444644928
4,9049,,0.08981861174106598
4,9099,,0.08112700283527374
4,9149,,0.11472110450267792
4,9199,,0.05915652960538864
